gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
105340984	1448.02771594851	1.38324312714245	0.216123126279998	6.40025503494885	1.5511763260861101e-10	4.27674824865201e-06
136276565	358.757069579027	3.77391298645011	0.610384975517788	6.18284056426635	6.29582931106618e-10	8.67911549677028e-06
105347229	756.439290824969	1.9987153384741	0.373310340191048	5.35403154772308	8.60158532668795e-08	0.0007905143634737
136276031	100.782813642831	1.81454714208623	0.347679965465003	5.21901553821018	1.79876673872402e-07	0.001239844943834
105341146	2396.18997224206	2.96990233651023	0.575796974345418	5.15789847608438	2.49736960381433e-07	0.0013770995469353
136276189	860.95000963132	1.7605866700099	0.344602726275118	5.10903291172545	3.23811950536471e-07	0.0014879698813735
105348545	434.893005240856	0.798786188398842	0.16132218101332	4.95149633721408	7.3645006139077e-07	0.0025380830803256
136276448	52.3150109027462	1.35953383501481	0.273928266760104	4.96310165830912	6.93762459264674e-07	0.0025380830803256
117689278	1296.33277366512	2.35179687766523	0.478188030637708	4.91814250249822	8.73693018939084e-07	0.0026765100250188
105336469	1910.5387497339	1.97194194483858	0.412206985080589	4.78386348657594	1.71957493917715e-06	0.0043100364225502
136270571	1918.25602587811	2.95783894760309	0.617512911646669	4.78992243209243	1.66845797606346e-06	0.0043100364225502
117684474	1270.99545674377	2.8547304241509	0.603919879283407	4.72700191213814	2.27859120283054e-06	0.0052352531711034
105328396	1776.07825309727	1.58168603200989	0.342519251344382	4.6178018485145	3.87826312081477e-06	0.0064578152128711
105343525	459.332166377858	2.62714600727073	0.566805149018738	4.6350073068653	3.5692487206381e-06	0.0064578152128711
109620212	508.243381543717	1.02869704708254	0.223032025473375	4.61232885680511	3.98182360519422e-06	0.0064578152128711
136269423	393.488268951679	2.49428779022349	0.538727580412484	4.6299611917283	3.65734272009161e-06	0.0064578152128711
136274684	11.81375476971	4.39224571396995	0.948423636067561	4.63110106806434	3.63726258908773e-06	0.0064578152128711
105318228	3825.39734585956	0.937050109213497	0.208191940393607	4.50089521929577	6.76678591245923e-06	0.0098505612646124
136276198	1107.12057982872	1.65611536872622	0.36800764408096	4.50022002358702	6.78831613026863e-06	0.0098505612646124
105348779	185.060242896037	-0.80362374951757	0.179269166596697	-4.48277729390848	7.367781022058e-06	0.0101568545279581
117692083	68.4272622133053	2.474012445324	0.568644258542917	4.35072087365019	1.35690694340141e-05	0.0178148958745335
105334105	136.587107743839	2.55518581944087	0.592606736375782	4.31177315848226	1.61950538597123e-05	0.019413644781136
105337511	752.905570392738	1.26577699702408	0.293091988602369	4.31870213532627	1.56949435760014e-05	0.019413644781136
117692597	211.252276773899	0.746813376799841	0.174022406922106	4.29147826425664	1.77487578626951e-05	0.0203896251263486
117688061	319.325754003369	1.44343294470955	0.337734212003552	4.27387245179168	1.92106957404923e-05	0.0211863236904445
105322992	2118.99169766752	1.30647528941916	0.307735750371877	4.24544528167553	2.18159744671325e-05	0.0231341627705119
105339089	55.5530259043952	2.42298031773197	0.572425529528075	4.23283063515624	2.30768289955945e-05	0.0235648611939828
117690776	520.359779386262	2.39441596232636	0.575503932217943	4.16055534685659	3.17474665567291e-05	0.0312610500155563
105334103	335.687682462854	2.04944829721291	0.496065576361261	4.13140599725951	3.60551131565216e-05	0.0342784663737399
105344290	528.188879635516	2.39168962607785	0.580865657607991	4.11745744433721	3.83075236616768e-05	0.0352058911625364
105341799	957.259596973724	1.50111721048459	0.365752486005277	4.10418867382062	4.05736244391442e-05	0.0360856580455369
105347518	530.896240172036	1.65580628251988	0.406169202018167	4.07664164169154	4.56908273438808e-05	0.0381739939605496
105347629	628.735965623875	1.06045608020561	0.260099367115767	4.07711903325628	4.55971529872816e-05	0.0381739939605496
105336960	11.9608500181324	-3.43679231861748	0.849284099769248	-4.04669334978867	5.19462195331149e-05	0.0387083572634462
117684704	953.332424809052	1.95344382016698	0.482371996119429	4.04966257552675	5.12915348801563e-05	0.0387083572634462
136270106	320.069422277799	1.72025515360511	0.424844331642151	4.04914229867633	5.14056827972542e-05	0.0387083572634462
136272141	759.045433610548	2.28703759685791	0.562869015700069	4.06317905776605	4.84088661898036e-05	0.0387083572634462
105324401	591.456419264684	2.52412369646564	0.631986781444048	3.99395014354285	6.49815330803828e-05	0.044262740479834
105343412	245.336597663354	2.19275788739459	0.549097892040575	3.99338245362005	6.51373768820003e-05	0.044262740479834
109617603	1255.52716213615	1.84664692716328	0.462713885077673	3.99090450214887	6.58217822956438e-05	0.044262740479834
117689267	419.338989026729	3.51334237983423	0.877429816168481	4.00412923642843	6.22463309743894e-05	0.044262740479834
105345193	112.63998230811	1.68535689684788	0.423459257653376	3.97997414482655	6.89227639043953e-05	0.0452445124668591
136275502	986.397425527037	2.60671911011715	0.656384057357147	3.97133215059	7.14718487079163e-05	0.045826752109906
105319712	2115.36285239111	1.89546012897	0.479283146626669	3.95478151550035	7.66046240077337e-05	0.0460974482256859
105324063	16.8656633889728	4.46100730245424	1.12869769714675	3.95234907781886	7.73877373586337e-05	0.0460974482256859
105326697	2184.32177259447	0.750123707386021	0.19010066628772	3.94592887039491	7.94912110176221e-05	0.0460974482256859
105337979	782.447914716822	-0.598181677190917	0.151682592495203	-3.94364091060636	8.02537998198442e-05	0.0460974482256859
105338468	920.616335637553	1.65330109905036	0.418140959438167	3.95393242812618	7.68771289991312e-05	0.0460974482256859
105321529	103.729231338298	-0.772912519694717	0.196886482661574	-3.92567589834629	8.64865419173242e-05	0.0476904089440509
105331924	1382.91972528887	1.6326903042714	0.415771451912015	3.92689372193094	8.60499804388152e-05	0.0476904089440509
105322735	119.8923376652	2.1096779051545	0.538909054496826	3.91471972413653	9.05092828715945e-05	0.048843183525302
117683231	33.1091633839536	3.66815320366282	0.938036032635516	3.91046087361563	9.21201821956297e-05	0.048843183525302
105325677	234.989340253222	1.99520673809129	0.510983460807143	3.90464054343303	9.43655397818708e-05	0.0490896659872823
105333314	46.2408048899544	2.42019961378493	0.621139801154761	3.89638469356744	9.76392598480703e-05	0.0498520746902064
105321397	92.5915653771911	1.01295760531308	0.260699167584075	3.88554215458475	0.0001021017734454	0.0502687142082852
117682118	106.485471327542	2.61554915783469	0.673061271052349	3.88604911666543	0.0001018889003002	0.0502687142082852
136270498	24.2830172989505	1.62046184322756	0.420304306991754	3.85544905505657	0.0001155173862457	0.0558759623891285
105319607	60.7330008194598	0.93526882972499	0.242949153495698	3.84964843988045	0.0001182874806022	0.0562293815118185
105347542	7.41454308848452	-6.23458768118989	1.62449835096231	-3.83785411508524	0.0001241141775987	0.0579991862809523
105326499	1995.38908143843	1.27938985316822	0.333811962901801	3.83266627728554	0.0001267618632388	0.0582491888559903
105324078	1743.47477630725	1.32715014248236	0.348438220425219	3.80885352032496	0.0001396126305488	0.0601446849509562
105328531	535.92893068585	1.82402930659861	0.478471069344141	3.81220396271581	0.0001377331451803	0.0601446849509562
105339024	937.476692060199	1.07943877223703	0.28320679701116	3.81148610707425	0.0001381338205006	0.0601446849509562
117684142	6.74446874409333	-6.09882342646903	1.59999105846196	-3.81178594356128	0.0001379663316702	0.0601446849509562
109621112	64.0725246373854	-1.75005057965809	0.460246165635863	-3.80242294303587	0.0001432878406335	0.0607782931401168
136270897	93.5489207531221	1.10887376131845	0.292289173747394	3.79375584494546	0.0001483855864854	0.0619869546210624
105339100	178.051132123717	1.09055443685419	0.288644517781576	3.77819210022009	0.000157971006436	0.0649702454875797
117686765	782.459113818264	4.0692065678446	1.07803880475745	3.77463830604887	0.0001602399874199	0.0649702454875797
105347681	830.647066567394	1.43081908596138	0.383593320938334	3.73004170787269	0.0001914480765803	0.076498766947787
105325678	1001.04841307746	1.69176908846058	0.458765755247542	3.68765338107621	0.0002263316681647	0.0866693114301469
136270275	1806.89540408238	1.40180838741295	0.380119433162094	3.68781036989282	0.0002261921136491	0.0866693114301469
136271332	2444.63655224135	1.52388660198327	0.412510697208414	3.69417475060861	0.0002206020586656	0.0866693114301469
117680967	39.4272086179287	2.07315219146133	0.568438920910389	3.64709754240799	0.0002652192621601	0.0978172296399133
117683634	215.933629486196	1.45996923177624	0.399902587355893	3.65081216760657	0.0002614123704805	0.0978172296399133
136276032	836.121194596384	2.41654199675505	0.66274582925439	3.64625756977413	0.0002660872736931	0.0978172296399133
117690870	164.821578516644	2.70688370622743	0.743978559842316	3.63838940036276	0.0002743483990055	0.0995271014339616
